,timestep,episode,reward,obs_ax0,obs_ax1,obs_ax2,obs_ax3
0,0,12.0,15.0,0.039920174221592525,0.006929970389970619,0.034367860713405196,-0.0164644547646266
1,1,12.0,15.0,0.04005877362939194,0.20154262040873955,0.03403857161811266,-0.2981088846533897
2,2,12.0,15.0,0.044089626037566734,0.3961632432397348,0.02807639392504487,-0.5798653083727612
3,3,12.0,15.0,0.05201289090236143,0.5908807302816399,0.016479087757589647,-0.8635730516227866
4,4,12.0,15.0,0.06383050550799423,0.7857745069433698,-0.0007923732748660872,-1.1510293909239897
5,5,12.0,15.0,0.07954599564686163,0.9809067888001938,-0.02381296109334588,-1.44396067954152
6,6,12.0,15.0,0.09916413142286551,0.7860858681883072,-0.05269217468417628,-1.1588124995685256
7,7,12.0,15.0,0.11488584878663166,0.5916886585457939,-0.07586842467554679,-0.8831057260302242
8,8,12.0,15.0,0.12671962195754755,0.787754414970632,-0.09353053919615127,-1.1986422728042412
9,9,12.0,15.0,0.14247471025696018,0.5939587949215834,-0.1175033846522361,-0.9366773077746756
10,10,12.0,15.0,0.15435388615539186,0.4006006448253632,-0.1362369308077296,-0.6831066120591803
11,11,12.0,15.0,0.16236589905189913,0.5973249961898788,-0.1498990630489132,-1.0153887651054343
12,12,12.0,15.0,0.1743123989756967,0.4044852289005736,-0.1702068383510219,-0.7732782950451305
13,13,12.0,15.0,0.18240210355370817,0.6014889193711466,-0.18567240425192452,-1.1143132460407559
14,14,12.0,15.0,0.1944318819411311,0.7984979991706412,-0.20795866917273964,-1.459022260899084
15,15,12.0,15.0,0.21040184192454392,0.6064434725426188,-0.23713911439072133,-1.2378474792058531
0,0,13.0,20.0,-0.02856731703151675,0.029339433312878943,0.044890489226721675,-0.006732174900647717
1,1,13.0,20.0,-0.02798052836525917,0.22378980321934108,0.04475584572870872,-0.28492052156000586
2,2,13.0,20.0,-0.02350473230087235,0.4182458085209281,0.0390574352975086,-0.5631586179925228
3,3,13.0,20.0,-0.015139816130453787,0.2225981950107755,0.027794262937658146,-0.2584310454328751
4,4,13.0,20.0,-0.010687852230238278,0.02709069781826326,0.022625642029000644,0.042887393638208204
5,5,13.0,20.0,-0.010146038273873012,0.22188102042583605,0.02348338990176481,-0.24257193448623715
6,6,13.0,20.0,-0.005708417865356291,0.4166597990778118,0.018631951212040067,-0.527756063154616
7,7,13.0,20.0,0.002624778116199946,0.611514716338858,0.008076829948947747,-0.8145102309318255
8,8,13.0,20.0,0.014855072442977107,0.4162830961128746,-0.008213374669688762,-0.5192977903313405
9,9,13.0,20.0,0.0231807343652346,0.6115197093128033,-0.01859933047631557,-0.8145575372636298
10,10,13.0,20.0,0.035411128551490666,0.4166573310068958,-0.034890481221588165,-0.527782413540309
11,11,13.0,20.0,0.043744275171628585,0.6122523614938935,-0.04544612949239435,-0.8312521177029529
12,12,13.0,20.0,0.055989322401506454,0.4177800203792631,-0.06207117184645341,-0.5532013576728334
13,13,13.0,20.0,0.06434492280909171,0.6137161914278535,-0.07313519899991008,-0.864776822827382
14,14,13.0,20.0,0.07661924663764878,0.41966187030150814,-0.09043073545645772,-0.5959560420131785
15,15,13.0,20.0,0.08501248404367895,0.6159252617268632,-0.10234985629672129,-0.9156986239616357
16,16,13.0,20.0,0.0973309892782162,0.812271274373721,-0.120663828775954,-1.2387147222932797
17,17,13.0,20.0,0.11357641476569064,0.6188878990592152,-0.1454381232218196,-0.9861379533114584
18,18,13.0,20.0,0.12595417274687493,0.8156265022963045,-0.16516088228804876,-1.3207384848153543
19,19,13.0,20.0,0.14226670279280101,0.6229316904908195,-0.19157565198435583,-1.083966419187619
20,20,13.0,20.0,0.1547253366026174,0.4307819430085486,-0.21325498036810822,-0.8569940917956429
0,0,14.0,21.0,-0.02940985222009417,-0.030177405654688294,0.022898154394838652,0.03445297386285821
1,1,14.0,21.0,-0.030013400333187935,0.1646088220922975,0.023587213872095815,-0.25091830345914
2,2,14.0,21.0,-0.026721223891341985,-0.030841875010826303,0.018568847802913013,0.049110188628118
3,3,14.0,21.0,-0.02733806139155851,0.16400896124856265,0.019551051575475372,-0.2376567509412228
4,4,14.0,21.0,-0.024057882166587257,0.3588462217615236,0.014797916556650916,-0.5241091440351625
5,5,14.0,21.0,-0.016880957731356786,0.5537568229540147,0.004315733675947665,-0.8120926068202681
6,6,14.0,21.0,-0.0058058212722764905,0.7488193919409345,-0.011926118460457696,-1.1034149136811375
7,7,14.0,21.0,0.0091705665665422,0.9440961668875767,-0.03399441673408045,-1.399815441059432
8,8,14.0,21.0,0.028052489904293734,1.1396237709991175,-0.06199072555526909,-1.70292983046819
9,9,14.0,21.0,0.050844965324276084,0.9452678871813605,-0.09604932216463288,-1.4301695884930599
10,10,14.0,21.0,0.0697503230679033,0.7514540250317846,-0.12465271393449408,-1.1689838847582024
11,11,14.0,21.0,0.084779403568539,0.5581541949532155,-0.14803239162965812,-0.9178369511402674
12,12,14.0,21.0,0.09594248746760331,0.3653101053776303,-0.16638913065246347,-0.6750972078713797
13,13,14.0,21.0,0.10324868957515591,0.17284328174077312,-0.17989107480989106,-0.4390771395088867
14,14,14.0,21.0,0.10670555520997138,-0.01933755003931048,-0.1886726176000688,-0.20806085848908415
15,15,14.0,21.0,0.10631880420918517,-0.21133116214571154,-0.19283383476985047,0.019677659634738
16,16,14.0,21.0,0.10209218096627094,-0.4032400011258558,-0.1924402815771557,0.24586295540852637
17,17,14.0,21.0,0.09402738094375383,-0.20596508843103625,-0.18752302246898517,-0.10081588328039093
18,18,14.0,21.0,0.0899080791751331,-0.008719835379392582,-0.18953934013459298,-0.44630612859391083
19,19,14.0,21.0,0.08973368246754525,-0.200726059133759,-0.1984654627064712,-0.21884622700509823
20,20,14.0,21.0,0.08571916128487007,-0.00340246579879086,-0.20284238724657316,-0.5669880631611113
21,21,14.0,21.0,0.08565111196889426,0.19390031766027022,-0.2141821485097954,-0.9161021139216641
0,0,15.0,50.0,0.0019007581306076937,-0.029509914266114934,0.016759115690158338,-0.029958979681680875
1,1,15.0,50.0,0.001310559845285395,0.16536774176824506,0.016159936096524722,-0.31730746415864086
2,2,15.0,50.0,0.004617914680650296,-0.029980606539768306,0.009813786813351905,-0.01957238690062868
3,3,15.0,50.0,0.00401830254985493,-0.2252419131371338,0.00942233907533933,0.27619067584603557
4,4,15.0,50.0,-0.000486535712887746,-0.030255649462658324,0.014946152592260042,-0.013505609833233678
5,5,15.0,50.0,-0.0010916487021409124,0.16464880107757487,0.014676040395595369,-0.3014356265777501
6,6,15.0,50.0,0.002201327319410585,0.35955853601609056,0.008647327864040367,-0.5894541429176982
7,7,15.0,50.0,0.009392498039732397,0.16431657511854042,-0.003141754994313597,-0.29405986839566406
8,8,15.0,50.0,0.012678829542103205,0.3594831774042664,-0.009022952362226878,-0.5877320014620508
9,9,15.0,50.0,0.01986849309018853,0.16448874234397273,-0.020777592391467897,-0.2979049671998248
10,10,15.0,50.0,0.023158267937067985,-0.03033095924014731,-0.026735691735464393,-0.011846664172098453
11,11,15.0,50.0,0.02255164875226504,-0.22505948555412378,-0.026972625018906363,0.2722823809768117
12,12,15.0,50.0,0.018050459041182562,-0.41978638467479223,-0.02152697739937013,0.5563374946947777
13,13,15.0,50.0,0.009654731347686718,-0.22436892551301413,-0.010400227505474577,0.25695077969271524
14,14,15.0,50.0,0.005167352837426435,-0.029100045866495616,-0.005261211911620272,-0.03899431078025156
15,15,15.0,50.0,0.004585351920096522,-0.22414615776395422,-0.006041098127225303,0.2520240187006312
16,16,15.0,50.0,0.00010242876481743757,-0.02893846607830161,-0.0010006177532126794,-0.04255824783153872
17,17,15.0,50.0,-0.0004763405567485946,-0.22404605445880882,-0.0018517827098434537,0.249808806657341
18,18,15.0,50.0,-0.004957261645924771,-0.41914151225463603,0.003144393423303367,0.5419070677944193
19,19,15.0,50.0,-0.013340091891017493,-0.22406389620082098,0.013982534779191754,0.25021654043559943
20,20,15.0,50.0,-0.017821369815033912,-0.41938270326090443,0.01898686558790374,0.5472768424930045
21,21,15.0,50.0,-0.026209023880252,-0.6147661874921089,0.02993240243776383,0.8458810465556281
22,22,15.0,50.0,-0.03850434763009418,-0.8102834514777337,0.04685002336887639,1.1478243845603404
23,23,15.0,50.0,-0.05471001665964885,-0.615803429450029,0.0698065110600832,0.8701933133575126
24,24,15.0,50.0,-0.06702608524864943,-0.4216969254725973,0.08721037732723345,0.6002491229806741
25,25,15.0,50.0,-0.07546002375810137,-0.22789632903739587,0.09921535978684694,0.3362603744651752
26,26,15.0,50.0,-0.08001795033884929,-0.034315998309201706,0.10594056727615045,0.07643934835718885
27,27,15.0,50.0,-0.08070427030503333,0.15914027796591904,0.10746935424329422,-0.18102986230865242
28,28,15.0,50.0,-0.07752146474571495,0.3525733894446873,0.10384875699712118,-0.4379703715238604
29,29,15.0,50.0,-0.0704699969568212,0.15614662603257792,0.09508934956664397,-0.11444089593260592
30,30,15.0,50.0,-0.06734706443616964,0.34978654744637816,0.09280053164799185,-0.37567444257193944
31,31,15.0,50.0,-0.06035133348724207,0.5434762883856732,0.08528704279655305,-0.6377147056819575
32,32,15.0,50.0,-0.049481807719528606,0.7373119026445528,0.0725327486829139,-0.9023673115773929
33,33,15.0,50.0,-0.03473556966663755,0.5412862682910234,0.054485402451366044,-0.5877960542105883
34,34,15.0,50.0,-0.023909844300817083,0.7356045535029334,0.04272948136715428,-0.8628301566772405
35,35,15.0,50.0,-0.009197753230758414,0.930119502250488,0.02547287823360947,-1.1417776149324657
36,36,15.0,50.0,0.009404636814251346,0.7346740624835443,0.0026373259349601573,-0.8412163474589959
37,37,15.0,50.0,0.02409811806392223,0.9297599122476049,-0.014187001014219762,-1.1330687314916705
38,38,15.0,50.0,0.042693316308874324,0.7348264976357143,-0.036848375644053175,-0.8448688732958631
39,39,15.0,50.0,0.057389846261588606,0.5402261977172202,-0.05374575310997044,-0.5639975436155005
40,40,15.0,50.0,0.06819437021593301,0.34589791857718866,-0.06502570398228046,-0.28871967219208716
41,41,15.0,50.0,0.07511232858747678,0.541883971542384,-0.0708000974261222,-0.6011815357625105
42,42,15.0,50.0,0.08595000801832446,0.73792118407794,-0.08282372814137241,-0.9152985054455517
43,43,15.0,50.0,0.10070843169988326,0.5440111118670108,-0.10112969825028345,-0.649752807014714
44,44,15.0,50.0,0.11158865393722348,0.3504324256601994,-0.11412475439057773,-0.3905498186300181
45,45,15.0,50.0,0.11859730245042746,0.546973478674531,-0.1219357507631781,-0.7169234912410738
46,46,15.0,50.0,0.12953677202391808,0.7435530858544418,-0.13627422058799957,-1.0453638499801228
47,47,15.0,50.0,0.1444078337410069,0.5504772999694489,-0.15718149758760203,-0.7983759026632357
48,48,15.0,50.0,0.15541737974039588,0.747366170116078,-0.17314901564086674,-1.1360897691680114
49,49,15.0,50.0,0.17036470314271743,0.9442773867904722,-0.19587081102422696,-1.4776918377745634
50,50,15.0,50.0,0.18925025087852687,1.141176802472403,-0.2254246477797182,-1.8246119677489379
0,0,16.0,12.0,-0.025327506601512773,-0.020813039683715576,-0.000558747058184525,0.015384338262839331
1,1,16.0,12.0,-0.025743767395187085,0.17431692019809952,-0.0002510602929277383,-0.27747482749701546
2,2,16.0,12.0,-0.022257428991225094,0.3694424522312908,-0.005800556842868048,-0.5702369280478902
3,3,16.0,12.0,-0.014868579946599278,0.1744023276369259,-0.01720529540382585,-0.2793870170983873
4,4,16.0,12.0,-0.01138053339386076,0.36976543792475225,-0.022793035745793597,-0.5774464170263871
5,5,16.0,12.0,-0.003985224635365715,0.5651993193258745,-0.03434196408632134,-0.8772216654950538
6,6,16.0,12.0,0.007318761751151775,0.7607707500070642,-0.05188639739622242,-1.1805003931013631
7,7,16.0,12.0,0.02253417675129306,0.956526453261668,-0.07549640525824969,-1.4889865338036383
8,8,16.0,12.0,0.04166470581652642,0.7624007841771973,-0.10527613593432246,-1.2208023447934087
9,9,16.0,12.0,0.056912721500070367,0.95871001773093,-0.12969218283019063,-1.5445299640040182
10,10,16.0,12.0,0.07608692185468896,1.155129770924261,-0.160582782110271,-1.8747079221215808
11,11,16.0,12.0,0.09918951727317418,0.9620843057865215,-0.1980769405527026,-1.6358739255324433
12,12,16.0,12.0,0.11843120338890462,1.1589018058882685,-0.23079441906335146,-1.9831821292421272
0,0,17.0,17.0,-0.04708693090045442,0.02098287289547271,0.031871552129275824,9.394621830390026e-05
1,1,17.0,17.0,-0.04666727344254496,-0.1745813228630631,0.031873431053641904,0.30265991252803714
2,2,17.0,17.0,-0.05015889989980622,-0.37014269600260463,0.037926629304202646,0.6052221816185979
3,3,17.0,17.0,-0.05756175381985831,-0.17557106552125087,0.050031072936574605,0.324722374897758
4,4,17.0,17.0,-0.06107317513028333,0.018804137385217967,0.05652552043452977,0.04822740084441551
5,5,17.0,17.0,-0.06069709238257898,0.21307191421532612,0.05749006845141808,-0.2260991998937289
6,6,17.0,17.0,-0.056435654098272454,0.40732712849289376,0.05296808445354351,-0.5001078569473512
7,7,17.0,17.0,-0.04828911152841458,0.601663920553283,0.04296592731459648,-0.7756388784909016
8,8,17.0,17.0,-0.036255833117348917,0.7961693890149695,0.02745314974477845,-1.054499723044961
9,9,17.0,17.0,-0.020332445337049528,0.990916861414354,0.006363155283879228,-1.3384406440531285
10,10,17.0,17.0,-0.0005141081087624497,0.7957153550111602,-0.02040565759718334,-1.0437735571437727
11,11,17.0,17.0,0.015400198991460754,0.99110223236065,-0.04128112874005879,-1.3427917043050486
12,12,17.0,17.0,0.03522224363867375,1.1867185674627323,-0.06813696282615976,-1.6480994305471515
13,13,17.0,17.0,0.058956614987928396,0.9924562462468955,-0.10109895143710279,-1.3773988756300333
14,14,17.0,17.0,0.07880573991286631,1.1886851780469814,-0.12864692894970345,-1.6999117968099702
15,15,17.0,17.0,0.10257944347380593,1.3850336761420905,-0.16264516488590286,-2.0297186798669067
16,16,17.0,17.0,0.13028011699664774,1.581419652163317,-0.203239538483241,-2.3680170440711756
17,17,17.0,17.0,0.16190851003991408,1.777687440504019,-0.2505998793646645,-2.71570121821937
0,0,18.0,12.0,0.04087459881556141,-0.043572162016676366,0.010572277950738562,-0.013356178576929424
1,1,18.0,12.0,0.04000315557522788,0.1513965859074925,0.010305154379199974,-0.3026847646103497
2,2,18.0,12.0,0.04303108729337773,0.34637016271014387,0.00425145908699298,-0.5920999390973223
3,3,18.0,12.0,0.04995849054758061,0.5414323386694635,-0.007590539694953467,-0.8834406335364642
4,4,18.0,12.0,0.06078713732096988,0.7366565425184332,-0.02525935236568275,-1.1785001005200253
5,5,18.0,12.0,0.07552026817133854,0.5418715625300421,-0.04882935437608325,-0.8938412952100616
6,6,18.0,12.0,0.08635769942193938,0.3474446304778692,-0.0667061802802845,-0.6168986340944344
7,7,18.0,12.0,0.09330659203149677,0.5434319454154419,-0.07904415296217318,-0.9298228591912149
8,8,18.0,12.0,0.10417523093980562,0.7395267245601131,-0.09764061014599748,-1.2462613984179898
9,9,18.0,12.0,0.11896576543100788,0.9357559310107275,-0.12256583811435728,-1.567863979562619
10,10,18.0,12.0,0.13768088405122242,0.7422925870146306,-0.15392311770560968,-1.3157901506308243
11,11,18.0,12.0,0.15252673579151504,0.9389900490730896,-0.18023892071822617,-1.6524229887973718
12,12,18.0,12.0,0.17130653677297683,0.7463727450487643,-0.21328738049417362,-1.4208811767765774
0,0,19.0,21.0,-0.02249391351455775,0.02676854834826485,-0.027694808096542768,0.026299632493430966
1,1,19.0,21.0,-0.021958542547592455,-0.16794551556944326,-0.027168815446674148,0.31011749315093995
2,2,19.0,21.0,-0.02531745285898132,-0.3626700521915289,-0.02096646558365535,0.5941098544694225
3,3,19.0,21.0,-0.0325708539028119,-0.55749235555411,-0.009084268494266898,0.8801153907495518
4,4,19.0,21.0,-0.0437207010138941,-0.36224817369669277,0.00851803932072414,0.5845904639151602
5,5,19.0,21.0,-0.05096566448782796,-0.16724657299386986,0.020209848599027344,0.29460294762050393
6,6,19.0,21.0,-0.054310595947705355,0.027581507686796014,0.026101907551437424,0.008361796986391834
7,7,19.0,21.0,-0.05375896579396944,0.22231958527608,0.02626914349116526,-0.27597272789965754
8,8,19.0,21.0,-0.04931257408844784,0.026832889445181612,0.020749688933172108,0.02487838731434333
9,9,19.0,21.0,-0.048775916299544204,-0.16858038939838205,0.021247256679458974,0.324035177314284
10,10,19.0,21.0,-0.052147524087511846,-0.36399833511523433,0.027727960225744655,0.6233421563705075
11,11,19.0,21.0,-0.05942749078981653,-0.5594962371197335,0.040194803353154805,0.9246272624238956
12,12,19.0,21.0,-0.07061741553221121,-0.36493958809721383,0.058687348601632716,0.6448420950869428
13,13,19.0,21.0,-0.07791620729415548,-0.17068247304524392,0.07158419050337157,0.37120225224309183
14,14,19.0,21.0,-0.08132985675506035,-0.3667445401929247,0.07900823554823341,0.6855699470797536
15,15,19.0,21.0,-0.08866474755891884,-0.17280318148256452,0.09271963448982848,0.41876967940851684
16,16,19.0,21.0,-0.09212081118857013,-0.3691082881577854,0.10109502807799882,0.7391830611140573
17,17,19.0,21.0,-0.09950297695172583,-0.5654700895329725,0.11587868930027996,1.0618932380295736
18,18,19.0,21.0,-0.11081237874238528,-0.761919724310047,0.13711655406087142,1.3885836194589696
19,19,19.0,21.0,-0.1260507732285862,-0.9584577621127273,0.1648882264500508,1.7208097565664797
20,20,19.0,21.0,-0.14521992847084075,-1.1550400775562704,0.1993044215813804,2.0599415446842073
21,21,19.0,21.0,-0.16832073002196615,-1.3515619420843712,0.24050325247506454,2.407097323183374
0,0,20.0,14.0,0.019055782985433187,-0.01940887008187018,0.02359149701919601,-0.007110646449381627
1,1,20.0,14.0,0.018667605583795783,0.17536694069040631,0.023449284090208376,-0.2922578064759959
2,2,20.0,14.0,0.02217494439760391,0.370146836608541,0.017604127960688457,-0.5774538687427504
3,3,20.0,14.0,0.02957788112977473,0.5650176792727153,0.006055050585833449,-0.8645394939758524
4,4,20.0,14.0,0.040878234715229035,0.36981383086451497,-0.011235739293683598,-0.5699589150152726
5,5,20.0,14.0,0.04827451133251934,0.17485124299500188,-0.02263491759398905,-0.280836730193491
6,6,20.0,14.0,0.05177153619241937,0.37028863432709413,-0.02825165219785887,-0.580571820222999
7,7,20.0,14.0,0.059177308878961256,0.5657948360677474,-0.03986308860231885,-0.8820189781821639
8,8,20.0,14.0,0.0704932056003162,0.37123633697799396,-0.057503468165962135,-0.6021297179285244
9,9,20.0,14.0,0.07791793233987608,0.5671134863163505,-0.06954606252453263,-0.9123565072008516
10,10,20.0,14.0,0.0892602020662031,0.7631039350629055,-0.08779319266854967,-1.2260615774402879
11,11,20.0,14.0,0.1045222807674612,0.9592395889876153,-0.11231442421735542,-1.5449100326047946
12,12,20.0,14.0,0.12370707254721351,1.1555173964551593,-0.14321262486945133,-1.8704227924491887
13,13,20.0,14.0,0.14681742047631668,0.9622223225367567,-0.1806210807184351,-1.625409176723145
14,14,20.0,14.0,0.16606186692705183,0.7696265143392885,-0.21312926425289802,-1.3940294294778706
0,0,21.0,50.0,-0.0302978081148914,-0.0002407367654249648,-0.04815273350448806,-0.034814342567773486
